product_id,purchase_date,purchase_time,country_code,price_per_unit,units_sold,currency
339,2020-11-17,8:52:27,US,827.79,91,USD
346,2023-11-07,1:42:54,US,434.38,4,USD
345,2021-08-05,5:10:21,US,791.52,39,USD
357,2024-04-26,11:57:35,US,638.73,72,USD
352,2023-03-23,8:54:53,US,427.95,38,USD
349,2023-08-04,15:13:54,US,460.65,35,USD
338,2020-03-20,20:38:44,US,661.86,23,USD
352,2022-07-15,15:55:17,US,195.84,64,USD
342,2022-03-23,16:36:56,US,715.38,20,USD
355,2022-02-27,16:26:49,US,464.63,17,USD
325,2023-12-25,4:28:04,US,330.8,63,USD
327,2022-02-04,10:59:58,US,637.73,84,USD
349,2021-10-22,23:59:23,US,899.11,17,USD
328,2023-10-11,0:16:04,US,599.13,4,USD
355,2022-09-05,4:25:17,US,44.56,86,USD
334,2022-01-28,20:37:33,US,813.87,6,USD
325,2023-05-01,22:05:33,US,230.58,39,USD
325,2023-10-04,17:11:35,US,396.34,41,USD
342,2022-06-07,11:52:00,US,400.75,48,USD
341,2021-10-29,5:50:54,US,211.25,14,USD
348,2023-12-17,18:42:59,US,699.56,30,USD
333,2024-07-02,1:07:48,US,190.49,47,USD
339,2020-03-09,19:15:15,US,834.13,73,USD
341,2020-06-11,11:55:57,US,143.52,17,USD
357,2021-12-05,20:50:31,US,248.59,28,USD
340,2024-01-28,6:17:19,US,33.03,32,USD
329,2023-10-22,8:21:18,US,985.24,63,USD
331,2023-07-22,23:34:17,US,639.42,17,USD
339,2021-08-04,22:52:35,US,109.96,57,USD
328,2024-03-01,11:34:28,US,974.2,78,USD
354,2021-06-04,19:28:08,US,23.41,4,USD
333,2023-09-26,0:09:52,US,415.51,91,USD
350,2023-06-30,14:52:03,US,839.78,94,USD
341,2020-09-12,6:56:56,US,70.93,97,USD
342,2020-05-22,2:24:44,US,543.08,68,USD
354,2020-06-28,17:48:41,US,939.82,73,USD
325,2024-04-24,6:22:39,US,767.96,77,USD
344,2022-07-26,7:00:06,US,860.97,93,USD
325,2021-12-27,12:01:56,US,250.49,32,USD
343,2020-07-01,21:39:55,US,785.93,19,USD
324,2020-05-21,10:56:21,US,18.29,59,USD
348,2020-01-13,5:36:02,US,821.44,5,USD
351,2024-07-10,7:52:41,US,245.17,20,USD
325,2020-12-30,7:19:32,US,228.26,44,USD
339,2021-05-28,9:36:11,US,500.48,39,USD
339,2020-12-09,21:05:16,US,919.04,83,USD
327,2022-07-20,12:56:36,US,602.87,83,USD
344,2024-05-23,10:59:28,US,525.31,18,USD
324,2020-05-17,0:07:01,US,762.29,65,USD
356,2021-11-27,23:34:18,US,113.8,38,USD
344,2023-02-15,22:59:57,US,428.18,9,USD
332,2022-02-25,16:26:16,US,571.6,17,USD
357,2024-03-27,9:38:02,US,248.42,4,USD
338,2023-03-17,12:39:30,US,88.91,95,USD
351,2021-06-04,11:26:08,US,36.13,91,USD
336,2022-08-27,9:05:48,US,392.31,80,USD
352,2023-11-09,11:29:49,US,20.28,32,USD
341,2024-04-07,14:44:08,US,463.98,55,USD
323,2023-04-27,15:51:41,US,338.15,63,USD
330,2021-08-14,6:56:39,US,309.72,73,USD
329,2023-03-19,19:34:07,US,187.62,45,USD
356,2020-07-12,19:03:30,US,123.58,20,USD
330,2020-04-12,22:58:26,US,981.69,74,USD
329,2020-07-02,21:03:56,US,790.63,46,USD
335,2020-07-20,11:05:30,US,555.92,68,USD
356,2022-08-30,7:03:04,US,167.72,53,USD
341,2022-09-30,20:10:38,US,950.92,97,USD
336,2023-03-06,0:58:58,US,31.47,6,USD
337,2022-05-09,21:45:30,US,933.93,81,USD
328,2024-04-19,8:39:03,US,383.58,28,USD
344,2021-11-18,19:11:43,US,516.33,69,USD
343,2023-03-10,12:18:52,US,248.42,55,USD
352,2020-12-25,10:49:09,US,553.61,30,USD
330,2023-05-11,6:11:05,US,219.06,32,USD
341,2024-03-03,12:51:45,US,599.71,58,USD
336,2021-10-29,20:45:22,US,389.7,18,USD
327,2021-12-05,1:52:26,US,563.45,75,USD
334,2022-02-23,19:39:55,US,30.6,15,USD
353,2020-04-25,4:58:49,US,847.41,35,USD
329,2021-08-03,1:06:51,US,191.35,66,USD
332,2023-06-03,11:07:48,US,488.12,50,USD
324,2024-01-19,2:01:27,US,114.92,86,USD
332,2021-09-23,17:44:32,US,107.85,1,USD
326,2021-06-14,23:34:23,US,930.7,46,USD
338,2024-02-21,11:19:45,US,403.81,24,USD
342,2022-10-30,13:41:46,US,526.26,58,USD
349,2021-06-24,8:07:46,US,261.54,35,USD
340,2022-05-22,7:02:29,US,224.37,35,USD
347,2023-02-01,12:38:06,US,955.33,66,USD
349,2020-12-15,0:25:02,US,345.43,29,USD
349,2023-12-23,20:40:00,US,297.16,25,USD
344,2023-06-28,17:43:24,US,221.58,72,USD
345,2022-04-09,6:33:29,US,242.55,51,USD
353,2023-08-30,6:24:05,US,214.82,95,USD
331,2020-07-20,3:09:42,US,867.39,70,USD
330,2023-03-19,0:46:43,US,998.73,22,USD
336,2024-07-14,7:23:03,US,478.87,67,USD
344,2023-10-15,4:11:44,US,41.21,81,USD
325,2021-06-23,3:57:04,US,853.51,41,USD
353,2023-08-26,2:25:56,US,586.36,8,USD
348,2020-03-18,5:18:15,US,213.54,34,USD
343,2022-09-15,15:52:45,US,894.47,54,USD
350,2023-12-22,8:56:20,US,621.55,25,USD
328,2020-05-14,11:07:03,US,553.82,95,USD
332,2022-05-05,20:01:41,US,537.44,81,USD
325,2022-07-19,0:13:25,US,991.72,5,USD
353,2020-03-30,23:18:51,US,771.12,57,USD
326,2020-11-25,8:06:50,US,612.56,33,USD
350,2021-04-01,20:37:57,US,521.97,24,USD
330,2022-08-24,9:00:11,US,549.18,97,USD
349,2020-02-05,18:56:03,US,133.6,69,USD
344,2022-09-15,3:32:10,US,53.95,85,USD
353,2021-03-19,22:07:02,US,354.95,64,USD
328,2023-07-29,2:39:55,US,992.33,60,USD
333,2022-05-05,17:07:39,US,577.38,2,USD
348,2024-05-01,17:24:37,US,262.96,84,USD
324,2021-07-14,22:24:55,US,488.33,39,USD
348,2021-08-26,2:57:27,US,627.3,25,USD
347,2021-04-27,21:10:04,US,830.09,26,USD
345,2022-01-27,3:20:40,US,689.06,79,USD
340,2024-03-23,17:17:28,US,236.79,80,USD
354,2020-08-09,12:50:44,US,696.31,10,USD
324,2021-09-06,4:18:15,US,190.39,64,USD
331,2022-09-27,19:10:47,US,679.54,34,USD
339,2023-07-19,6:20:38,US,785.82,49,USD
353,2020-10-28,19:50:34,US,640.53,70,USD
352,2023-09-01,2:45:18,US,266.72,8,USD
355,2020-01-31,16:29:10,US,542.93,82,USD
325,2023-09-07,21:21:58,US,199.64,40,USD
324,2024-01-31,2:16:14,US,882.06,27,USD
328,2020-10-28,18:37:46,US,120.7,25,USD
335,2023-08-08,7:14:55,US,756.54,59,USD
334,2024-06-13,13:26:51,US,843.71,56,USD
336,2020-09-27,0:46:35,US,80.17,84,USD
349,2022-01-22,5:08:37,US,903.75,79,USD
330,2024-04-07,22:14:37,US,335.11,79,USD
342,2022-07-28,5:47:24,US,646.98,24,USD
328,2020-09-21,18:05:52,US,136.07,69,USD
350,2024-04-18,2:01:33,US,589.41,74,USD
323,2021-08-03,12:20:53,US,359.16,93,USD
338,2022-02-08,1:52:58,US,723.18,46,USD
338,2024-07-11,20:22:26,US,67.54,59,USD
324,2023-04-03,3:26:00,US,334.16,83,USD
343,2022-11-06,12:52:39,US,38.52,87,USD
354,2022-12-31,10:06:27,US,427.06,14,USD
327,2023-11-16,0:08:43,US,359.15,94,USD
356,2020-01-08,3:48:48,US,443.03,61,USD
347,2021-08-12,1:47:14,US,348.19,26,USD
339,2022-05-15,9:33:00,US,751.74,16,USD
323,2024-03-14,9:26:57,US,771.98,35,USD
332,2022-10-29,1:52:25,US,193.02,69,USD
343,2020-11-11,15:13:04,US,288.58,48,USD
328,2022-09-08,0:49:08,US,258.53,10,USD
333,2020-05-28,7:36:51,US,188.23,43,USD
324,2022-09-12,3:15:20,US,945.04,14,USD
324,2021-03-02,7:04:45,US,650.7,91,USD
344,2024-07-11,5:16:11,US,596.85,48,USD
332,2023-01-05,0:39:23,US,163.06,15,USD
326,2024-06-13,12:29:07,US,130.44,8,USD
335,2022-06-04,10:32:02,US,800.27,94,USD
323,2022-08-12,0:39:29,US,916.5,42,USD
346,2021-08-23,10:52:24,US,562.39,43,USD
354,2020-11-08,15:00:33,US,768.67,59,USD
323,2020-08-08,20:04:09,US,639.39,23,USD
352,2020-12-31,9:05:48,US,288.87,87,USD
347,2022-01-29,20:52:03,US,68.73,18,USD
325,2021-08-25,5:00:38,US,324.32,18,USD
323,2021-11-20,9:57:43,US,71.58,33,USD
328,2021-07-29,12:20:08,US,479.82,28,USD
333,2022-09-25,6:54:28,US,844.08,17,USD
342,2022-04-22,17:06:29,US,567.33,83,USD
326,2020-05-16,22:28:05,US,401.88,45,USD
351,2023-09-16,1:53:23,US,314.23,72,USD
327,2022-07-24,21:25:50,US,278.24,61,USD
335,2022-03-25,4:40:34,US,985.76,48,USD
339,2021-12-17,12:21:54,US,191.02,24,USD
325,2021-02-08,20:13:31,US,43.12,12,USD
338,2022-01-29,8:53:29,US,143.54,36,USD
327,2021-09-21,18:21:44,US,997.44,9,USD
324,2021-07-24,12:09:19,US,415.28,63,USD
348,2021-02-16,19:00:07,US,278.58,91,USD
341,2024-03-20,21:27:30,US,633.52,28,USD
347,2020-02-26,20:11:02,US,739.04,1,USD
346,2021-10-31,0:06:45,US,983.0,87,USD
324,2020-08-09,4:10:21,US,660.28,27,USD
345,2023-01-16,16:31:46,US,469.54,2,USD
331,2023-10-02,23:20:16,US,56.35,19,USD
353,2021-04-26,16:21:31,US,829.47,64,USD
351,2022-08-18,16:56:28,US,280.94,86,USD
343,2023-06-01,3:51:01,US,18.39,23,USD
350,2023-05-01,18:13:53,US,510.22,68,USD
331,2022-08-18,21:08:35,US,982.82,30,USD
337,2021-10-09,8:00:18,US,101.54,9,USD
341,2020-06-11,9:22:24,US,711.22,4,USD
343,2022-04-20,9:06:06,US,811.96,42,USD
351,2020-05-07,18:32:50,US,246.76,1,USD
325,2020-05-31,23:36:11,US,708.94,64,USD
325,2023-11-21,10:39:22,US,222.36,20,USD
340,2023-07-29,19:44:30,US,631.79,13,USD
326,2020-11-14,19:03:08,US,851.76,57,USD
344,2022-02-24,12:18:22,US,293.28,36,USD
336,2020-07-07,0:11:21,US,76.9,79,USD
328,2023-12-05,14:00:41,US,265.19,17,USD
354,2020-10-13,22:51:41,US,744.48,85,USD
330,2023-05-31,15:37:03,US,216.75,81,USD
356,2023-03-09,19:19:48,US,66.38,67,USD
354,2023-09-15,0:19:15,US,758.54,14,USD
331,2020-03-03,8:35:45,US,167.56,48,USD
340,2020-07-16,5:36:43,US,536.97,97,USD
348,2022-08-06,14:47:40,US,146.08,75,USD
328,2024-01-29,17:01:14,US,389.77,92,USD
340,2020-09-01,23:24:30,US,427.51,16,USD
349,2021-02-15,3:50:46,US,540.16,14,USD
346,2022-05-12,5:19:31,US,338.96,92,USD
330,2021-11-20,0:46:00,US,470.58,42,USD
341,2022-06-26,11:07:06,US,174.66,29,USD
341,2024-05-03,2:28:44,US,175.75,4,USD
329,2023-05-15,12:11:59,US,38.86,5,USD
351,2023-08-12,12:45:25,US,473.72,52,USD
349,2021-01-25,0:17:33,US,861.94,85,USD
346,2021-04-16,22:38:27,US,76.54,5,USD
331,2021-11-11,14:08:02,US,885.66,63,USD
354,2020-02-28,9:40:55,US,952.76,95,USD
334,2023-09-09,18:47:41,US,510.5,63,USD
356,2022-10-31,3:55:32,US,550.41,63,USD
345,2023-05-04,3:57:27,US,349.43,87,USD
335,2020-11-25,5:06:49,US,999.7,74,USD
353,2021-09-09,11:59:51,US,873.62,5,USD
353,2020-08-19,2:26:53,US,162.87,60,USD
337,2022-09-23,21:20:52,US,758.13,86,USD
347,2021-03-05,10:58:21,US,211.14,48,USD
346,2023-08-13,7:56:23,US,655.55,33,USD
346,2023-08-07,10:51:16,US,864.04,89,USD
353,2020-11-04,2:52:58,US,10.59,70,USD
347,2020-06-01,5:23:23,US,105.71,41,USD
328,2023-08-04,11:08:20,US,661.19,23,USD
327,2023-03-16,6:43:01,US,617.35,92,USD
348,2023-02-02,15:54:40,US,413.18,48,USD
356,2020-08-17,7:02:06,US,771.74,45,USD
346,2021-10-02,13:08:40,US,824.06,99,USD
356,2020-11-11,16:31:04,US,243.55,2,USD
345,2023-07-24,22:37:35,US,125.81,50,USD
335,2021-01-17,9:06:19,US,157.36,61,USD
339,2021-04-29,0:30:38,US,374.11,42,USD
354,2020-01-05,17:17:08,US,580.21,78,USD
337,2024-04-15,23:14:11,US,958.69,2,USD
346,2020-02-12,3:54:39,US,803.74,47,USD
325,2021-05-28,13:27:22,US,33.2,1,USD
355,2022-09-09,5:13:20,US,473.2,75,USD
324,2022-02-27,3:56:53,US,631.97,14,USD
345,2021-02-13,8:52:45,US,88.11,56,USD
346,2024-04-01,20:47:02,US,320.04,6,USD
356,2020-03-31,12:37:30,US,946.26,28,USD
323,2021-05-08,13:19:06,US,696.34,26,USD
348,2021-10-31,16:17:14,US,796.06,83,USD
345,2020-12-17,6:54:27,US,742.51,59,USD
325,2023-02-24,9:00:57,US,537.11,46,USD
346,2023-06-28,15:00:37,US,352.64,28,USD
324,2020-02-17,1:06:28,US,668.46,90,USD
348,2022-10-02,8:03:37,US,517.84,90,USD
343,2023-03-09,18:31:33,US,108.88,85,USD
334,2021-05-28,2:52:48,US,885.28,57,USD
356,2021-07-13,7:14:00,US,898.6,44,USD
333,2024-02-06,17:42:28,US,808.36,94,USD
329,2021-07-27,10:03:57,US,363.22,66,USD
325,2021-06-17,4:35:10,US,951.53,94,USD
346,2022-10-25,0:18:27,US,223.82,4,USD
340,2021-05-19,1:23:55,US,425.64,58,USD
338,2022-03-06,17:11:29,US,957.09,32,USD
340,2021-02-09,5:23:04,US,306.3,16,USD
324,2023-06-28,13:54:36,US,419.84,34,USD
334,2021-02-07,10:57:49,US,740.96,22,USD
347,2020-07-14,17:46:04,US,239.3,44,USD
339,2020-07-06,18:54:59,US,874.78,81,USD
330,2021-06-06,3:11:16,US,799.94,13,USD
342,2020-03-18,3:13:24,US,187.42,89,USD
356,2022-10-09,21:33:39,US,720.31,92,USD
344,2021-05-19,11:51:51,US,225.71,62,USD
343,2023-11-01,17:02:25,US,936.01,41,USD
356,2024-03-03,10:12:36,US,967.09,94,USD
328,2020-10-15,8:41:09,US,41.23,59,USD
330,2024-07-05,10:36:31,US,818.36,80,USD
328,2022-01-21,15:07:31,US,656.39,69,USD
333,2022-02-24,7:45:23,US,581.78,3,USD
330,2022-01-16,3:00:31,US,522.98,70,USD
328,2020-01-08,21:54:01,US,890.98,97,USD
328,2021-04-09,10:05:52,US,924.52,10,USD
350,2022-04-14,11:52:39,US,316.4,14,USD
327,2020-02-24,23:32:14,US,45.92,1,USD
335,2020-10-16,11:58:40,US,444.75,96,USD
330,2022-05-11,17:02:59,US,902.3,57,USD
350,2023-04-20,3:41:39,US,425.43,47,USD
333,2023-11-12,17:45:11,US,321.68,51,USD
357,2022-07-02,11:37:01,US,229.69,68,USD
335,2023-10-10,9:49:51,US,127.07,26,USD
339,2022-09-07,19:38:54,US,307.66,86,USD
355,2021-01-05,16:42:33,US,776.62,7,USD
337,2024-04-27,17:56:24,US,146.5,34,USD
335,2021-02-07,22:13:44,US,998.68,61,USD
330,2022-10-04,12:42:55,US,625.76,14,USD
335,2023-12-05,14:50:57,US,985.06,81,USD
353,2024-06-24,4:21:51,US,150.29,73,USD
354,2021-05-07,1:42:20,US,957.94,56,USD
354,2022-08-30,20:11:03,US,380.76,17,USD
345,2020-06-20,4:05:04,US,258.14,59,USD
340,2020-09-09,19:40:36,US,360.63,61,USD
354,2023-05-20,14:45:28,US,852.32,23,USD
357,2023-10-27,8:41:01,US,26.12,85,USD
333,2022-05-08,15:22:50,US,466.77,86,USD
324,2023-03-05,2:33:59,US,736.87,43,USD
342,2021-11-05,0:00:22,US,827.21,37,USD
357,2022-03-20,11:00:14,US,316.33,60,USD
327,2023-09-21,12:38:09,US,545.3,60,USD
323,2020-02-26,2:13:29,US,971.77,10,USD
323,2024-04-07,16:44:40,US,790.36,79,USD
338,2021-12-10,20:13:51,US,48.21,61,USD
329,2021-10-28,8:47:22,US,368.46,80,USD
339,2021-08-05,13:06:01,US,865.28,58,USD
326,2023-06-06,0:32:32,US,99.96,19,USD
331,2020-11-23,17:20:37,US,319.15,15,USD
332,2022-11-17,9:27:10,US,57.57,47,USD
332,2020-08-02,4:14:07,US,986.54,75,USD
326,2020-09-19,0:22:54,US,802.74,18,USD
334,2023-09-24,13:48:18,US,978.26,36,USD
353,2021-12-04,17:34:01,US,303.09,38,USD
332,2023-12-22,18:29:57,US,956.78,2,USD
352,2020-06-07,8:55:21,US,108.27,60,USD
326,2020-12-19,18:24:35,US,789.54,57,USD
327,2020-06-19,3:33:44,US,928.03,6,USD
344,2021-02-01,6:18:09,US,948.49,6,USD
351,2023-07-19,3:22:42,US,866.65,14,USD
346,2021-11-14,3:55:12,US,780.88,51,USD
348,2022-07-26,21:16:23,US,964.92,11,USD
328,2020-08-13,4:53:29,US,90.97,77,USD
340,2022-08-01,18:56:00,US,711.01,80,USD
339,2024-07-14,6:04:37,US,772.17,21,USD
337,2024-01-08,5:00:21,US,565.87,59,USD
338,2023-01-16,3:01:33,US,409.67,62,USD
351,2021-09-21,0:37:52,US,65.62,62,USD
356,2024-01-23,15:31:34,US,443.23,9,USD
357,2020-11-06,20:19:57,US,11.8,67,USD
344,2024-01-15,3:14:33,US,942.77,58,USD
339,2021-09-11,13:32:49,US,221.74,76,USD
324,2021-04-09,7:59:32,US,534.48,89,USD
342,2023-11-05,22:02:08,US,646.79,67,USD
337,2023-07-06,4:54:34,US,80.71,4,USD
348,2021-07-27,16:43:48,US,514.62,91,USD
348,2022-01-06,13:51:48,US,207.3,20,USD
351,2024-07-15,0:23:10,US,564.74,53,USD
325,2021-03-04,9:05:14,US,198.0,84,USD
324,2021-12-01,11:23:48,US,726.35,5,USD
354,2020-01-03,10:40:06,US,880.62,80,USD
327,2023-04-02,16:09:26,US,517.53,6,USD
349,2023-05-03,19:54:35,US,22.03,39,USD
334,2020-05-19,11:47:49,US,346.51,52,USD
348,2020-09-21,13:08:22,US,182.75,14,USD
326,2023-03-18,2:20:52,US,895.77,22,USD
357,2022-08-09,8:51:38,US,953.73,77,USD
353,2023-06-14,1:02:35,US,228.04,90,USD
324,2021-11-16,13:07:12,US,499.72,6,USD
350,2023-06-05,4:04:19,US,965.22,36,USD
354,2024-05-15,10:48:59,US,145.3,41,USD
326,2020-11-08,12:53:28,US,679.95,2,USD
334,2023-02-23,6:42:59,US,12.09,21,USD
355,2022-07-08,2:47:26,US,46.65,92,USD
337,2023-09-05,0:12:49,US,986.79,8,USD
341,2023-04-18,8:41:24,US,645.7,11,USD
357,2022-08-29,13:00:29,US,337.78,32,USD
349,2022-10-22,11:44:39,US,550.36,34,USD
351,2020-01-17,7:35:10,US,206.31,67,USD
339,2023-04-05,2:47:47,US,852.9,13,USD
334,2023-01-20,19:03:14,US,463.82,70,USD
351,2023-05-19,20:54:18,US,337.71,90,USD
355,2024-06-06,3:00:15,US,776.04,17,USD
338,2021-07-14,22:31:08,US,616.46,56,USD
345,2023-10-02,21:17:52,US,98.09,68,USD
332,2023-04-03,9:22:47,US,124.86,13,USD
334,2021-04-01,20:42:45,US,773.11,65,USD
337,2022-07-16,16:39:07,US,955.63,81,USD
344,2020-03-05,21:42:37,US,774.69,30,USD
329,2020-01-20,9:46:01,US,114.31,31,USD
333,2023-12-05,13:14:00,US,974.28,12,USD
327,2022-08-20,19:45:19,US,202.02,82,USD
339,2024-01-02,6:21:15,US,485.83,6,USD
343,2023-11-28,17:43:14,US,770.15,55,USD
352,2024-06-14,2:43:12,US,141.12,35,USD
339,2020-01-17,15:48:07,US,713.75,32,USD
350,2021-06-22,21:07:19,US,814.67,97,USD
324,2022-12-06,21:10:46,US,434.18,49,USD
332,2023-01-13,14:01:19,US,581.46,27,USD
330,2023-11-19,11:07:15,US,912.95,69,USD
337,2020-01-21,3:17:15,US,170.4,35,USD
339,2023-02-21,21:18:07,US,634.23,9,USD
324,2022-06-23,0:13:11,US,176.66,85,USD
346,2020-02-11,2:19:26,US,406.49,89,USD
324,2024-07-13,22:00:05,US,191.1,92,USD
323,2022-04-01,15:30:18,US,999.18,49,USD
