product_id,purchase_date,purchase_time,country_code,price_per_unit,units_sold,currency
351,2020-09-17,18:37:43,CA,777.53,24,CAD
349,2023-09-27,7:13:46,CA,242.4,55,CAD
323,2021-03-10,9:36:38,CA,242.04,30,CAD
355,2024-01-21,7:00:42,CA,507.73,89,CAD
357,2021-03-12,16:13:58,CA,896.05,49,CAD
324,2020-05-08,8:48:37,CA,958.75,19,CAD
356,2020-07-25,16:09:16,CA,322.72,78,CAD
326,2021-09-21,10:38:48,CA,575.57,16,CAD
344,2021-07-05,11:23:00,CA,296.74,25,CAD
353,2020-09-29,11:01:35,CA,216.66,53,CAD
345,2021-12-20,1:50:06,CA,117.9,53,CAD
342,2023-08-14,18:01:52,CA,62.27,95,CAD
337,2021-12-25,20:43:04,CA,738.35,93,CAD
338,2024-02-11,13:34:08,CA,121.48,76,CAD
343,2021-10-01,4:27:47,CA,837.78,17,CAD
344,2020-02-06,4:03:58,CA,226.46,9,CAD
341,2024-02-03,0:09:26,CA,707.71,5,CAD
344,2024-03-28,3:52:15,CA,237.06,8,CAD
323,2021-03-29,17:10:11,CA,880.96,17,CAD
345,2023-09-10,9:21:24,CA,593.93,36,CAD
334,2020-08-31,7:01:38,CA,88.08,61,CAD
353,2023-05-27,16:01:09,CA,252.48,19,CAD
339,2020-10-08,6:21:27,CA,257.41,92,CAD
325,2020-02-04,4:20:33,CA,742.27,72,CAD
323,2022-11-20,5:59:01,CA,745.49,3,CAD
350,2022-03-11,16:06:02,CA,962.36,63,CAD
356,2023-09-19,22:17:19,CA,87.48,33,CAD
357,2021-03-30,6:26:49,CA,963.41,44,CAD
344,2020-02-04,21:08:13,CA,47.94,21,CAD
357,2022-10-30,20:41:43,CA,993.0,36,CAD
338,2020-09-01,5:13:39,CA,969.46,18,CAD
345,2022-07-27,13:09:22,CA,220.73,15,CAD
345,2023-04-01,14:36:37,CA,629.42,3,CAD
345,2022-09-13,17:06:03,CA,915.68,74,CAD
334,2022-12-12,17:09:29,CA,111.22,8,CAD
354,2022-04-17,12:01:25,CA,648.61,8,CAD
354,2022-10-02,15:22:10,CA,585.74,92,CAD
323,2021-05-28,21:52:07,CA,263.65,27,CAD
348,2023-06-10,10:29:06,CA,283.36,84,CAD
350,2024-06-12,13:48:59,CA,274.6,13,CAD
333,2022-01-14,22:10:44,CA,823.42,82,CAD
329,2022-03-14,12:34:05,CA,615.35,66,CAD
342,2020-04-15,6:43:47,CA,553.83,5,CAD
345,2021-07-05,2:28:36,CA,778.71,18,CAD
345,2023-06-13,7:09:28,CA,379.86,26,CAD
345,2024-04-24,10:31:42,CA,970.06,27,CAD
330,2021-12-02,21:49:46,CA,68.19,99,CAD
345,2022-10-18,15:54:10,CA,18.6,55,CAD
334,2020-12-16,16:38:07,CA,813.84,95,CAD
336,2021-06-12,8:32:04,CA,557.65,53,CAD
327,2022-02-13,21:34:33,CA,850.4,17,CAD
323,2022-12-21,16:19:35,CA,133.51,51,CAD
344,2021-11-04,16:39:20,CA,211.19,65,CAD
343,2022-10-01,16:56:38,CA,361.37,72,CAD
346,2022-01-04,8:18:01,CA,500.67,54,CAD
333,2020-12-07,9:29:35,CA,522.56,12,CAD
340,2020-12-18,11:33:10,CA,563.13,94,CAD
347,2022-09-14,3:58:57,CA,592.01,47,CAD
349,2022-11-02,3:56:51,CA,622.21,66,CAD
338,2022-05-09,16:48:00,CA,903.64,64,CAD
331,2022-11-12,6:49:18,CA,353.83,98,CAD
341,2022-11-12,15:07:32,CA,95.55,98,CAD
356,2021-11-21,17:14:07,CA,516.42,88,CAD
326,2021-09-20,13:41:19,CA,301.47,51,CAD
330,2022-05-11,22:55:11,CA,797.49,10,CAD
343,2022-03-29,3:19:24,CA,770.07,84,CAD
327,2020-08-20,17:02:51,CA,622.7,66,CAD
336,2021-05-18,21:35:13,CA,581.75,75,CAD
347,2021-02-05,11:56:22,CA,462.82,80,CAD
339,2022-05-01,7:44:41,CA,143.13,8,CAD
324,2020-03-12,13:41:43,CA,348.94,67,CAD
338,2020-10-23,6:54:01,CA,669.22,50,CAD
327,2021-08-09,9:11:03,CA,227.73,21,CAD
327,2021-03-14,14:24:03,CA,282.2,61,CAD
357,2024-03-18,21:21:10,CA,550.97,5,CAD
340,2023-06-02,22:31:21,CA,210.3,34,CAD
343,2024-05-30,15:38:43,CA,691.94,73,CAD
351,2024-03-09,1:17:42,CA,483.74,86,CAD
339,2022-11-12,7:43:41,CA,921.27,61,CAD
343,2022-01-29,13:59:42,CA,868.96,8,CAD
352,2021-06-10,3:08:36,CA,188.6,79,CAD
346,2020-07-15,9:54:51,CA,761.16,78,CAD
337,2020-05-26,5:59:24,CA,67.03,59,CAD
338,2021-07-07,20:34:51,CA,895.73,18,CAD
341,2023-11-27,10:09:22,CA,400.18,64,CAD
330,2020-12-16,5:43:20,CA,186.37,39,CAD
355,2021-02-11,16:19:43,CA,215.39,90,CAD
334,2020-08-23,21:07:20,CA,237.05,13,CAD
356,2021-04-27,20:30:38,CA,680.71,67,CAD
330,2024-02-11,16:00:14,CA,482.18,86,CAD
351,2020-03-13,4:25:01,CA,566.64,42,CAD
330,2022-09-18,23:45:02,CA,366.27,26,CAD
341,2023-10-18,1:44:33,CA,359.32,70,CAD
323,2024-02-09,10:22:00,CA,241.04,22,CAD
350,2024-04-12,20:43:52,CA,851.56,62,CAD
348,2023-01-07,5:47:57,CA,84.83,31,CAD
350,2022-01-23,12:22:03,CA,997.27,6,CAD
354,2024-01-01,0:16:04,CA,969.62,4,CAD
345,2020-04-23,1:45:45,CA,493.3,51,CAD
348,2021-09-27,2:09:28,CA,719.86,75,CAD
341,2024-05-21,4:05:28,CA,839.39,5,CAD
325,2020-12-31,18:41:25,CA,327.06,19,CAD
356,2020-04-01,13:56:23,CA,737.57,12,CAD
345,2023-10-04,13:18:16,CA,612.57,64,CAD
357,2022-10-07,14:23:55,CA,508.57,77,CAD
338,2023-03-31,14:27:40,CA,56.56,50,CAD
337,2021-12-30,11:59:26,CA,68.06,44,CAD
337,2020-01-29,18:18:08,CA,686.15,84,CAD
330,2023-08-01,16:27:20,CA,7.7,9,CAD
338,2020-07-24,7:01:28,CA,352.12,49,CAD
350,2023-10-14,4:57:16,CA,965.2,78,CAD
336,2023-10-26,5:29:17,CA,938.65,76,CAD
338,2022-05-13,23:21:52,CA,926.82,64,CAD
334,2020-02-01,22:21:44,CA,842.62,72,CAD
347,2020-11-11,1:18:22,CA,751.75,60,CAD
333,2022-11-27,5:15:13,CA,168.44,5,CAD
338,2023-08-25,12:25:31,CA,635.59,62,CAD
356,2024-04-23,4:19:24,CA,877.81,89,CAD
341,2023-04-27,5:08:04,CA,625.98,97,CAD
345,2020-10-24,6:26:13,CA,236.05,97,CAD
346,2022-12-13,8:54:10,CA,545.84,51,CAD
339,2022-08-22,18:54:35,CA,434.37,67,CAD
339,2020-10-10,5:14:09,CA,338.23,64,CAD
335,2020-09-28,4:29:45,CA,497.95,94,CAD
339,2023-10-05,0:05:50,CA,789.65,38,CAD
355,2023-01-04,2:31:53,CA,708.45,27,CAD
345,2023-09-07,19:02:44,CA,38.36,86,CAD
342,2020-06-12,22:05:09,CA,496.51,74,CAD
330,2024-05-24,12:50:08,CA,115.08,88,CAD
335,2023-12-16,8:40:59,CA,542.16,29,CAD
326,2020-11-19,21:50:26,CA,723.64,2,CAD
338,2023-05-22,4:18:49,CA,695.48,36,CAD
341,2022-01-13,11:04:28,CA,601.03,20,CAD
328,2020-03-04,4:15:11,CA,345.81,6,CAD
346,2021-02-17,10:17:02,CA,947.55,12,CAD
337,2023-05-19,5:21:10,CA,143.42,82,CAD
355,2021-11-05,23:40:57,CA,23.02,60,CAD
332,2022-03-20,16:17:04,CA,106.7,68,CAD
344,2020-12-29,21:43:57,CA,708.7,92,CAD
346,2023-08-23,19:00:35,CA,73.58,51,CAD
323,2021-06-09,3:45:52,CA,925.94,23,CAD
330,2021-03-29,12:35:40,CA,984.92,36,CAD
348,2022-05-31,7:06:30,CA,335.49,54,CAD
339,2020-03-18,7:45:43,CA,593.32,21,CAD
345,2022-10-10,20:33:09,CA,745.53,74,CAD
356,2022-02-16,3:23:26,CA,9.61,41,CAD
332,2023-06-29,18:45:37,CA,539.71,75,CAD
325,2023-01-05,14:57:55,CA,468.37,91,CAD
341,2022-02-27,4:37:15,CA,454.96,43,CAD
332,2022-09-28,3:50:31,CA,913.19,54,CAD
340,2024-03-23,13:40:27,CA,421.83,88,CAD
355,2020-09-07,15:00:55,CA,781.59,22,CAD
354,2021-04-13,19:49:26,CA,216.62,49,CAD
345,2020-12-20,1:26:10,CA,961.26,49,CAD
324,2022-04-23,7:52:11,CA,537.39,49,CAD
345,2023-09-12,22:18:12,CA,313.39,94,CAD
339,2022-07-21,6:41:04,CA,213.86,83,CAD
357,2021-10-04,16:07:10,CA,626.85,93,CAD
333,2020-03-21,19:24:42,CA,70.38,78,CAD
328,2023-04-09,4:33:47,CA,526.77,92,CAD
343,2023-02-22,21:45:01,CA,499.53,51,CAD
326,2023-05-03,17:21:51,CA,186.02,29,CAD
339,2024-03-01,0:04:50,CA,376.44,74,CAD
328,2022-05-19,23:06:40,CA,411.69,87,CAD
326,2022-05-28,14:39:06,CA,840.59,7,CAD
323,2024-04-13,11:06:08,CA,553.96,67,CAD
339,2020-12-29,18:34:58,CA,507.98,72,CAD
348,2024-02-21,6:56:22,CA,800.92,67,CAD
347,2024-01-26,12:41:53,CA,558.94,8,CAD
341,2024-01-22,19:13:40,CA,246.96,78,CAD
333,2022-02-01,8:37:26,CA,962.84,37,CAD
357,2021-08-19,17:03:43,CA,409.36,55,CAD
342,2024-04-11,5:26:30,CA,90.08,23,CAD
336,2024-03-08,0:41:23,CA,127.16,19,CAD
335,2023-06-28,5:20:06,CA,424.32,2,CAD
330,2020-07-03,7:34:11,CA,345.11,2,CAD
332,2021-09-24,19:53:05,CA,831.5,37,CAD
348,2020-12-27,16:34:58,CA,438.95,44,CAD
332,2022-01-24,21:08:54,CA,974.67,24,CAD
343,2023-10-15,13:17:43,CA,567.95,59,CAD
348,2020-11-13,1:43:15,CA,487.35,81,CAD
348,2022-06-27,18:02:06,CA,543.93,25,CAD
345,2022-04-23,20:43:49,CA,143.66,4,CAD
342,2022-06-18,12:45:05,CA,901.07,98,CAD
349,2020-07-03,18:36:44,CA,23.3,18,CAD
327,2021-05-14,12:05:38,CA,578.63,38,CAD
351,2024-03-31,8:19:24,CA,408.22,76,CAD
349,2021-07-25,22:08:51,CA,15.94,85,CAD
347,2023-03-29,10:47:52,CA,270.17,91,CAD
354,2022-02-11,4:15:02,CA,634.93,53,CAD
346,2021-07-05,10:28:28,CA,914.84,26,CAD
350,2020-02-24,1:16:51,CA,772.06,46,CAD
354,2020-07-19,22:51:38,CA,958.83,65,CAD
329,2021-04-09,7:59:05,CA,605.14,26,CAD
344,2023-07-12,23:52:10,CA,837.89,11,CAD
356,2022-11-16,0:28:33,CA,722.93,99,CAD
325,2020-07-31,16:27:41,CA,399.67,24,CAD
357,2020-02-05,17:49:33,CA,486.34,36,CAD
326,2020-09-09,16:42:52,CA,166.2,81,CAD
333,2023-04-04,10:27:19,CA,598.86,98,CAD
343,2022-02-06,14:15:49,CA,476.87,73,CAD
355,2021-01-05,13:14:34,CA,415.73,61,CAD
328,2024-03-11,7:54:29,CA,462.38,35,CAD
328,2023-09-06,21:13:03,CA,800.42,44,CAD
328,2020-09-28,7:45:12,CA,107.58,44,CAD
338,2022-11-12,6:08:58,CA,962.29,17,CAD
351,2021-06-21,20:47:00,CA,448.78,47,CAD
353,2020-04-07,20:49:34,CA,733.56,21,CAD
330,2023-12-31,18:26:15,CA,693.82,70,CAD
343,2023-05-17,1:40:02,CA,491.98,15,CAD
328,2022-12-10,18:15:30,CA,56.34,26,CAD
346,2023-11-29,3:17:15,CA,590.32,17,CAD
346,2022-05-15,16:28:17,CA,570.11,7,CAD
357,2022-08-15,8:38:17,CA,732.37,48,CAD
341,2021-11-08,5:53:52,CA,944.55,82,CAD
326,2020-03-12,3:55:47,CA,845.33,18,CAD
328,2024-05-20,20:25:05,CA,646.32,14,CAD
339,2023-01-09,6:23:30,CA,562.87,45,CAD
341,2023-10-25,18:47:23,CA,697.81,40,CAD
354,2020-10-08,4:23:50,CA,574.57,4,CAD
323,2020-10-20,12:13:23,CA,739.17,33,CAD
327,2020-10-10,20:51:33,CA,877.28,66,CAD
339,2021-03-30,12:10:52,CA,870.75,30,CAD
329,2021-07-30,6:35:40,CA,531.29,32,CAD
338,2021-10-09,12:15:33,CA,997.94,29,CAD
348,2023-05-17,3:18:02,CA,404.92,57,CAD
356,2020-09-19,22:46:24,CA,769.43,25,CAD
326,2021-05-04,11:54:08,CA,738.89,94,CAD
352,2024-07-01,18:32:45,CA,469.97,30,CAD
354,2023-11-30,12:01:52,CA,716.98,37,CAD
355,2023-04-11,15:43:24,CA,910.79,79,CAD
355,2022-06-10,12:17:57,CA,394.67,68,CAD
353,2020-07-18,11:13:23,CA,950.21,61,CAD
336,2021-10-05,12:53:20,CA,590.61,39,CAD
339,2023-07-31,20:03:52,CA,904.21,98,CAD
340,2023-03-31,22:19:11,CA,69.66,72,CAD
335,2024-01-01,14:46:21,CA,651.4,74,CAD
328,2022-07-28,23:31:53,CA,387.17,41,CAD
343,2022-09-30,7:29:42,CA,780.69,6,CAD
344,2023-04-29,13:34:21,CA,631.63,87,CAD
355,2020-03-12,16:46:55,CA,928.11,61,CAD
328,2024-02-03,20:56:44,CA,517.67,82,CAD
348,2023-03-02,3:13:35,CA,158.13,32,CAD
329,2021-10-24,11:31:05,CA,227.7,89,CAD
340,2020-12-17,19:20:53,CA,582.19,98,CAD
347,2022-11-09,2:49:55,CA,394.21,92,CAD
323,2021-11-06,4:43:56,CA,49.15,98,CAD
331,2022-01-13,17:34:13,CA,810.47,40,CAD
330,2021-08-31,13:00:18,CA,736.54,98,CAD
353,2021-12-08,2:13:40,CA,724.8,90,CAD
337,2020-02-07,19:36:02,CA,224.08,77,CAD
335,2023-04-29,5:05:17,CA,991.52,40,CAD
344,2024-03-24,18:57:35,CA,906.98,67,CAD
341,2021-01-30,13:56:57,CA,865.17,33,CAD
333,2020-12-26,13:44:26,CA,868.82,92,CAD
352,2023-10-20,19:41:03,CA,867.96,41,CAD
336,2020-07-14,15:02:40,CA,242.5,53,CAD
354,2022-09-03,2:36:17,CA,620.52,38,CAD
335,2023-08-31,20:16:58,CA,881.47,58,CAD
352,2021-02-07,6:29:09,CA,879.68,42,CAD
341,2023-08-13,13:57:41,CA,232.48,39,CAD
346,2020-07-29,5:51:06,CA,818.88,78,CAD
344,2023-01-05,16:19:12,CA,262.39,66,CAD
336,2024-01-06,21:05:38,CA,981.28,17,CAD
346,2022-04-03,12:40:45,CA,635.84,88,CAD
336,2024-05-10,20:12:35,CA,132.81,83,CAD
325,2023-01-21,9:50:58,CA,435.08,98,CAD
326,2020-07-07,12:15:21,CA,634.46,94,CAD
344,2021-09-29,18:45:14,CA,789.86,20,CAD
331,2022-11-07,9:13:17,CA,947.56,64,CAD
340,2023-12-21,13:47:28,CA,72.01,10,CAD
348,2024-06-27,22:31:09,CA,62.63,82,CAD
337,2023-06-01,23:49:41,CA,448.73,99,CAD
335,2021-05-17,8:03:51,CA,386.69,29,CAD
347,2024-02-12,13:06:21,CA,326.99,79,CAD
338,2021-03-07,19:48:16,CA,684.88,26,CAD
342,2024-01-04,12:17:39,CA,997.14,81,CAD
329,2022-06-04,19:08:50,CA,854.94,15,CAD
349,2021-08-21,4:37:21,CA,695.21,32,CAD
354,2020-01-25,16:34:23,CA,656.24,27,CAD
347,2024-03-19,10:27:05,CA,963.42,56,CAD
335,2022-09-16,17:07:45,CA,943.9,80,CAD
336,2023-08-21,14:07:19,CA,964.7,19,CAD
330,2023-01-23,21:20:05,CA,984.06,1,CAD
354,2022-01-09,19:26:31,CA,725.8,34,CAD
336,2022-05-20,3:05:52,CA,35.98,25,CAD
331,2021-10-18,19:47:01,CA,865.04,80,CAD
332,2023-05-25,9:09:05,CA,189.6,17,CAD
344,2023-07-17,13:32:42,CA,157.89,27,CAD
325,2020-04-29,0:49:05,CA,762.22,3,CAD
350,2024-06-01,1:21:26,CA,37.36,60,CAD
341,2021-11-21,23:49:58,CA,189.53,15,CAD
355,2020-06-22,5:01:40,CA,609.27,84,CAD
356,2021-01-25,19:49:18,CA,204.52,60,CAD
349,2024-05-21,9:01:37,CA,272.65,88,CAD
329,2022-09-17,5:18:08,CA,153.83,21,CAD
342,2023-08-31,8:23:26,CA,482.54,95,CAD
333,2022-12-20,7:38:50,CA,696.51,33,CAD
356,2022-11-12,14:01:28,CA,44.42,86,CAD
347,2020-09-26,18:56:43,CA,245.83,46,CAD
326,2021-02-08,23:38:40,CA,703.95,74,CAD
354,2020-02-22,20:00:08,CA,77.05,97,CAD
355,2021-07-07,22:32:20,CA,353.87,33,CAD
350,2024-04-23,1:10:37,CA,361.01,66,CAD
325,2020-08-05,5:45:12,CA,691.02,15,CAD
342,2020-04-09,5:32:05,CA,171.65,49,CAD
329,2020-01-18,8:44:15,CA,707.94,6,CAD
355,2022-04-27,20:31:14,CA,56.71,32,CAD
343,2023-05-21,1:33:20,CA,935.53,72,CAD
354,2023-09-24,15:57:13,CA,802.72,62,CAD
339,2024-03-28,13:31:50,CA,486.98,75,CAD
324,2024-03-17,21:15:41,CA,599.49,22,CAD
341,2020-05-18,6:14:06,CA,45.55,60,CAD
341,2021-11-24,22:41:45,CA,726.2,12,CAD
326,2022-01-25,23:33:10,CA,163.75,45,CAD
328,2020-08-04,23:54:35,CA,332.37,45,CAD
344,2022-11-17,21:44:14,CA,660.41,51,CAD
331,2024-01-11,13:32:06,CA,25.76,83,CAD
357,2024-04-25,21:25:21,CA,996.35,59,CAD
332,2023-06-25,0:36:58,CA,203.54,35,CAD
344,2022-02-24,23:59:14,CA,421.31,79,CAD
340,2024-02-19,6:56:01,CA,178.32,85,CAD
346,2022-07-31,17:14:35,CA,743.99,20,CAD
350,2022-11-17,7:58:13,CA,736.67,20,CAD
331,2021-07-09,2:25:47,CA,867.7,96,CAD
340,2023-11-18,13:28:15,CA,34.25,98,CAD
331,2022-05-27,5:43:43,CA,599.73,36,CAD
325,2024-06-21,10:05:29,CA,992.17,58,CAD
357,2023-06-22,18:37:02,CA,214.61,18,CAD
323,2023-02-14,8:42:40,CA,135.91,8,CAD
331,2020-02-14,14:13:26,CA,241.36,78,CAD
337,2022-11-01,3:51:34,CA,855.11,41,CAD
334,2024-05-30,22:25:21,CA,408.0,14,CAD
345,2024-05-11,21:18:21,CA,664.31,70,CAD
352,2021-01-30,11:27:04,CA,315.59,28,CAD
341,2023-10-03,0:25:22,CA,658.45,65,CAD
324,2023-08-25,14:50:42,CA,969.97,47,CAD
339,2023-10-05,8:27:05,CA,884.29,14,CAD
337,2020-11-14,22:46:33,CA,340.32,94,CAD
355,2024-06-13,1:45:45,CA,452.19,8,CAD
332,2021-07-08,2:07:20,CA,708.24,64,CAD
334,2024-06-18,11:36:52,CA,382.46,37,CAD
349,2023-02-17,11:03:41,CA,535.84,49,CAD
340,2024-05-08,14:32:53,CA,449.14,79,CAD
334,2023-05-13,17:35:02,CA,542.21,20,CAD
342,2024-07-14,19:42:34,CA,127.36,37,CAD
331,2020-04-30,7:14:01,CA,44.15,35,CAD
357,2023-10-12,21:11:37,CA,934.21,69,CAD
355,2023-10-09,0:27:15,CA,586.75,12,CAD
354,2020-06-23,11:54:22,CA,986.7,88,CAD
338,2021-12-19,20:13:07,CA,22.29,89,CAD
337,2021-08-08,1:50:55,CA,868.58,95,CAD
339,2020-11-21,11:10:40,CA,491.4,44,CAD
334,2023-01-03,23:28:06,CA,130.11,45,CAD
331,2021-08-08,6:55:09,CA,205.84,8,CAD
337,2022-02-18,11:42:49,CA,98.43,8,CAD
344,2020-08-14,19:57:40,CA,963.53,47,CAD
351,2022-10-14,8:01:55,CA,838.92,90,CAD
328,2023-06-04,10:22:45,CA,22.43,82,CAD
343,2023-06-29,18:29:52,CA,869.56,76,CAD
347,2021-03-28,12:35:06,CA,691.08,33,CAD
352,2023-11-13,14:43:17,CA,941.17,14,CAD
344,2022-06-27,3:56:28,CA,579.3,62,CAD
331,2024-01-13,21:01:32,CA,999.42,70,CAD
345,2021-02-06,18:28:43,CA,867.11,89,CAD
323,2021-12-18,22:19:52,CA,95.03,31,CAD
352,2021-12-23,17:17:12,CA,879.12,4,CAD
