product_id,purchase_date,purchase_time,country_code,price_per_unit,units_sold,currency
326,2020-06-13,18:45:41,MX,612.78,89,MXN
327,2023-04-19,16:36:22,MX,291.27,32,MXN
341,2022-04-17,3:47:27,MX,184.01,47,MXN
337,2024-06-08,11:56:22,MX,299.25,21,MXN
343,2022-10-17,11:59:29,MX,671.52,22,MXN
333,2022-04-14,5:03:33,MX,588.99,93,MXN
342,2021-07-06,13:47:54,MX,416.84,58,MXN
343,2021-02-26,22:25:30,MX,208.0,91,MXN
350,2022-01-20,2:19:33,MX,580.09,60,MXN
327,2021-10-19,4:11:46,MX,435.31,37,MXN
323,2024-01-15,17:52:58,MX,103.3,1,MXN
339,2021-10-12,1:04:54,MX,326.52,25,MXN
339,2021-11-14,19:34:39,MX,978.68,92,MXN
343,2023-10-02,3:57:25,MX,247.42,5,MXN
324,2020-05-08,18:01:22,MX,798.91,37,MXN
346,2021-03-09,23:24:16,MX,162.01,30,MXN
353,2021-09-16,9:18:06,MX,912.63,26,MXN
345,2023-03-20,16:31:53,MX,629.8,2,MXN
333,2020-09-19,12:30:48,MX,675.81,25,MXN
325,2021-08-14,15:59:54,MX,898.76,87,MXN
325,2024-06-29,18:42:51,MX,459.86,56,MXN
346,2020-02-17,18:54:07,MX,306.9,44,MXN
340,2023-01-19,13:07:40,MX,876.33,22,MXN
335,2021-02-14,8:20:16,MX,654.52,40,MXN
331,2020-03-11,7:02:35,MX,199.57,41,MXN
356,2020-03-17,16:13:14,MX,451.52,77,MXN
352,2020-05-05,2:16:42,MX,647.34,19,MXN
344,2023-07-10,4:51:42,MX,173.69,88,MXN
354,2022-03-20,10:48:52,MX,456.29,30,MXN
348,2024-02-04,17:33:50,MX,61.87,82,MXN
355,2022-03-18,8:23:36,MX,394.44,21,MXN
326,2021-01-29,2:08:50,MX,669.32,79,MXN
339,2020-06-07,11:16:18,MX,284.84,34,MXN
324,2021-01-20,13:52:27,MX,934.38,2,MXN
330,2023-04-17,9:19:25,MX,687.71,34,MXN
325,2020-09-22,5:02:34,MX,137.87,5,MXN
325,2024-06-19,6:02:50,MX,573.55,75,MXN
352,2020-12-11,13:05:31,MX,445.94,78,MXN
356,2023-07-29,3:26:50,MX,998.53,69,MXN
348,2022-05-05,7:31:56,MX,196.57,67,MXN
341,2020-06-27,0:15:40,MX,461.27,10,MXN
327,2022-08-31,3:02:56,MX,967.63,93,MXN
332,2022-02-28,13:41:43,MX,408.85,7,MXN
339,2022-02-08,7:45:03,MX,292.69,4,MXN
350,2020-11-05,11:19:17,MX,333.71,77,MXN
329,2023-07-20,2:23:45,MX,874.22,11,MXN
347,2020-10-19,0:38:10,MX,97.92,24,MXN
333,2022-06-15,15:25:25,MX,196.37,49,MXN
342,2023-03-02,4:41:39,MX,474.87,32,MXN
354,2024-06-29,5:19:18,MX,719.63,63,MXN
356,2020-12-15,20:44:49,MX,462.08,38,MXN
334,2022-03-26,13:10:29,MX,359.31,7,MXN
354,2020-09-25,5:06:33,MX,703.44,63,MXN
350,2023-01-07,8:45:17,MX,775.69,21,MXN
349,2021-08-08,5:20:36,MX,470.23,63,MXN
332,2021-07-06,23:03:11,MX,247.42,23,MXN
341,2023-04-29,4:09:10,MX,484.61,46,MXN
345,2021-12-22,4:47:04,MX,705.24,92,MXN
351,2023-04-07,20:17:05,MX,941.72,70,MXN
333,2020-02-28,15:15:03,MX,983.85,89,MXN
350,2021-09-21,19:13:11,MX,705.2,63,MXN
344,2023-11-03,0:28:36,MX,826.67,49,MXN
356,2022-02-16,10:59:26,MX,512.84,64,MXN
354,2024-02-25,9:29:48,MX,711.98,94,MXN
337,2023-02-01,19:39:45,MX,667.57,36,MXN
326,2022-06-25,6:54:27,MX,349.42,15,MXN
331,2021-12-14,3:56:46,MX,440.04,25,MXN
348,2023-01-24,8:05:14,MX,153.25,9,MXN
352,2023-08-05,11:55:33,MX,413.11,78,MXN
330,2021-02-21,11:47:29,MX,390.94,54,MXN
345,2023-12-04,16:17:16,MX,443.87,62,MXN
349,2024-03-14,5:25:52,MX,936.72,7,MXN
332,2023-02-20,8:35:13,MX,590.22,78,MXN
331,2021-08-01,1:58:02,MX,470.26,5,MXN
328,2021-03-07,5:05:12,MX,694.76,35,MXN
334,2022-07-06,15:37:43,MX,325.48,3,MXN
346,2023-04-06,23:56:42,MX,202.29,42,MXN
344,2024-06-03,21:04:42,MX,909.47,33,MXN
357,2022-01-20,13:09:40,MX,981.68,90,MXN
345,2021-02-05,13:58:37,MX,464.92,34,MXN
347,2022-12-13,22:35:03,MX,477.71,88,MXN
333,2020-03-07,19:12:43,MX,646.25,4,MXN
354,2021-11-05,17:23:43,MX,857.73,64,MXN
355,2023-12-11,1:59:24,MX,318.1,65,MXN
356,2022-01-06,7:03:13,MX,147.55,1,MXN
327,2022-05-11,15:14:21,MX,197.38,20,MXN
324,2020-03-01,23:30:56,MX,930.33,40,MXN
348,2024-02-15,19:14:31,MX,234.94,88,MXN
355,2021-03-14,19:34:31,MX,499.83,15,MXN
342,2022-10-17,10:31:25,MX,576.37,31,MXN
326,2023-06-08,9:42:38,MX,259.19,31,MXN
337,2020-09-07,10:36:47,MX,645.22,16,MXN
345,2023-05-26,3:37:33,MX,939.13,28,MXN
340,2020-05-16,14:04:18,MX,856.3,76,MXN
328,2023-05-04,20:41:48,MX,679.74,62,MXN
342,2020-07-18,3:40:41,MX,460.87,91,MXN
356,2023-06-17,4:27:34,MX,998.8,15,MXN
337,2024-01-02,17:59:28,MX,378.56,6,MXN
330,2020-12-20,15:23:11,MX,855.8,87,MXN
341,2022-05-28,10:44:51,MX,666.76,89,MXN
355,2022-05-14,23:48:32,MX,266.67,41,MXN
331,2024-01-26,12:06:19,MX,470.51,39,MXN
337,2024-01-25,15:39:04,MX,778.58,24,MXN
355,2023-09-10,2:11:19,MX,260.96,68,MXN
356,2021-11-16,11:13:39,MX,735.8,94,MXN
349,2021-11-10,7:52:52,MX,38.14,69,MXN
329,2022-09-10,19:30:45,MX,332.69,71,MXN
337,2021-12-12,18:51:42,MX,65.73,96,MXN
354,2020-04-09,14:29:27,MX,288.28,33,MXN
323,2024-06-13,18:14:16,MX,857.8,12,MXN
355,2022-07-13,1:56:41,MX,44.63,7,MXN
325,2021-07-28,18:39:54,MX,905.24,84,MXN
343,2021-07-29,4:21:08,MX,930.03,97,MXN
350,2020-11-02,19:32:07,MX,261.83,11,MXN
350,2023-10-29,18:34:21,MX,380.7,35,MXN
338,2020-04-17,15:00:05,MX,216.59,77,MXN
356,2020-04-07,17:30:49,MX,778.14,51,MXN
325,2022-11-25,17:36:34,MX,296.69,91,MXN
332,2023-06-28,0:27:54,MX,983.27,45,MXN
346,2020-11-07,18:24:29,MX,675.84,29,MXN
346,2022-12-08,7:15:51,MX,404.56,80,MXN
339,2022-05-01,11:34:43,MX,545.76,6,MXN
323,2021-02-17,17:23:32,MX,322.19,93,MXN
323,2022-01-09,18:22:23,MX,922.83,70,MXN
339,2024-06-15,0:46:54,MX,931.9,2,MXN
344,2020-03-15,15:02:26,MX,997.41,73,MXN
354,2024-06-18,16:00:00,MX,226.45,94,MXN
356,2022-03-28,10:22:45,MX,722.33,7,MXN
342,2020-06-09,22:43:59,MX,438.76,66,MXN
341,2020-10-27,7:55:30,MX,636.77,52,MXN
351,2024-04-22,16:55:23,MX,504.34,89,MXN
330,2021-02-18,17:12:32,MX,316.51,55,MXN
332,2022-05-29,18:41:49,MX,654.71,47,MXN
328,2021-08-21,15:53:35,MX,727.11,87,MXN
356,2020-11-13,5:33:25,MX,322.55,2,MXN
329,2020-03-22,18:25:33,MX,917.21,13,MXN
334,2022-04-13,19:27:55,MX,564.94,72,MXN
340,2022-12-27,4:31:39,MX,871.41,32,MXN
340,2024-02-26,21:38:59,MX,9.66,31,MXN
339,2023-06-04,9:02:19,MX,922.39,63,MXN
344,2023-09-16,0:20:47,MX,151.7,97,MXN
343,2022-07-26,12:10:16,MX,905.02,92,MXN
357,2020-05-28,21:44:44,MX,995.5,38,MXN
342,2022-06-06,21:52:07,MX,589.01,36,MXN
349,2022-02-26,18:13:16,MX,870.33,16,MXN
351,2023-02-20,17:01:22,MX,385.31,36,MXN
338,2021-11-13,1:49:31,MX,663.2,48,MXN
354,2020-04-18,13:29:08,MX,970.63,94,MXN
348,2024-05-28,7:37:23,MX,665.71,18,MXN
332,2023-09-11,10:04:38,MX,973.85,56,MXN
328,2022-02-07,8:58:43,MX,741.15,43,MXN
331,2020-09-01,23:58:32,MX,576.94,18,MXN
343,2024-06-12,6:24:35,MX,539.5,26,MXN
346,2020-11-08,10:17:03,MX,732.55,13,MXN
344,2023-10-18,23:04:56,MX,530.81,12,MXN
332,2023-07-11,20:49:43,MX,754.67,35,MXN
337,2021-10-28,6:43:15,MX,134.05,66,MXN
342,2020-06-12,19:00:50,MX,690.32,12,MXN
342,2021-03-23,9:26:52,MX,200.25,93,MXN
354,2022-02-16,11:43:03,MX,675.58,14,MXN
351,2021-10-02,7:33:49,MX,725.8,21,MXN
323,2024-01-29,23:35:20,MX,129.24,69,MXN
325,2022-08-03,7:23:46,MX,157.24,21,MXN
346,2021-10-03,16:37:26,MX,704.97,44,MXN
333,2021-06-13,8:04:28,MX,826.0,27,MXN
354,2022-05-13,14:38:17,MX,11.39,51,MXN
342,2020-12-30,13:13:38,MX,777.86,2,MXN
341,2022-03-06,4:48:01,MX,868.24,18,MXN
331,2020-03-07,23:51:37,MX,971.55,45,MXN
345,2020-04-25,10:07:31,MX,261.57,79,MXN
348,2020-05-12,16:11:17,MX,922.57,41,MXN
331,2023-11-14,23:13:10,MX,584.4,47,MXN
331,2021-07-01,16:26:27,MX,971.56,38,MXN
350,2023-10-23,19:18:34,MX,896.65,95,MXN
348,2021-04-03,10:28:03,MX,61.5,62,MXN
330,2023-02-17,8:28:26,MX,993.84,58,MXN
337,2021-07-13,6:35:41,MX,646.77,19,MXN
333,2024-06-17,22:22:17,MX,650.44,78,MXN
326,2020-05-17,23:26:28,MX,180.08,94,MXN
333,2023-11-20,14:26:42,MX,713.0,16,MXN
338,2020-06-23,6:56:39,MX,252.11,92,MXN
350,2020-02-11,2:37:43,MX,984.69,23,MXN
348,2021-11-18,3:31:33,MX,724.68,54,MXN
336,2021-09-09,0:53:14,MX,864.3,49,MXN
329,2024-03-21,7:49:21,MX,128.34,26,MXN
325,2020-09-14,14:59:30,MX,523.2,3,MXN
330,2022-11-08,18:32:34,MX,615.82,65,MXN
341,2022-11-30,11:06:17,MX,236.8,32,MXN
324,2023-06-03,23:19:48,MX,260.09,27,MXN
336,2020-12-08,22:33:03,MX,432.11,41,MXN
331,2023-01-04,11:32:24,MX,87.19,23,MXN
345,2022-09-21,4:44:00,MX,114.47,67,MXN
353,2023-10-03,17:13:27,MX,30.23,97,MXN
352,2020-12-21,22:42:22,MX,279.38,90,MXN
333,2020-06-02,15:48:53,MX,377.29,18,MXN
355,2021-08-30,1:13:24,MX,469.14,18,MXN
355,2023-06-22,19:40:16,MX,773.16,30,MXN
355,2021-07-28,0:13:58,MX,533.1,35,MXN
328,2024-04-08,16:53:28,MX,819.71,14,MXN
328,2020-05-21,12:47:42,MX,564.11,7,MXN
350,2023-11-19,3:53:20,MX,975.75,34,MXN
327,2024-01-11,14:39:49,MX,111.76,48,MXN
335,2024-04-11,1:23:06,MX,475.82,33,MXN
339,2020-08-11,23:08:50,MX,574.77,3,MXN
324,2021-10-22,11:39:35,MX,993.7,33,MXN
340,2021-12-24,19:25:31,MX,277.13,21,MXN
329,2022-11-01,11:31:11,MX,689.48,37,MXN
353,2020-02-15,10:01:15,MX,24.14,3,MXN
341,2021-08-23,6:22:19,MX,542.26,5,MXN
340,2021-12-08,11:27:47,MX,778.02,73,MXN
341,2023-10-09,22:13:37,MX,718.38,57,MXN
352,2024-01-29,9:12:05,MX,867.33,65,MXN
352,2023-04-09,23:24:17,MX,686.03,1,MXN
345,2024-04-09,9:12:44,MX,285.71,88,MXN
346,2020-10-04,14:17:41,MX,967.79,71,MXN
353,2023-05-27,6:13:11,MX,186.13,12,MXN
331,2022-03-06,14:41:37,MX,57.38,19,MXN
323,2023-05-11,16:15:14,MX,16.66,52,MXN
350,2021-03-02,7:23:37,MX,798.49,42,MXN
346,2021-03-14,21:00:26,MX,363.87,25,MXN
334,2020-04-08,17:53:21,MX,483.55,45,MXN
347,2020-04-30,0:38:43,MX,827.81,94,MXN
353,2020-10-24,19:42:42,MX,697.14,5,MXN
323,2022-06-30,5:35:40,MX,712.24,28,MXN
337,2024-05-13,7:30:36,MX,429.79,32,MXN
335,2021-08-21,4:06:27,MX,952.25,64,MXN
347,2023-09-09,4:55:17,MX,216.25,87,MXN
342,2022-08-07,11:51:59,MX,600.96,46,MXN
330,2023-10-27,11:32:29,MX,253.53,31,MXN
352,2022-11-22,4:32:32,MX,269.27,56,MXN
354,2023-09-07,6:31:51,MX,46.67,33,MXN
356,2020-07-23,22:46:48,MX,485.71,94,MXN
343,2021-05-31,18:55:40,MX,157.32,56,MXN
348,2024-05-01,17:38:43,MX,34.87,79,MXN
331,2023-05-19,14:34:10,MX,99.67,41,MXN
328,2023-06-01,20:53:19,MX,79.43,36,MXN
342,2020-09-30,20:42:37,MX,213.91,46,MXN
323,2023-01-03,17:22:24,MX,451.23,72,MXN
345,2020-04-03,3:19:05,MX,616.92,26,MXN
346,2023-04-11,1:36:58,MX,981.7,25,MXN
350,2021-09-01,8:59:32,MX,94.08,46,MXN
352,2020-02-16,23:51:10,MX,172.07,44,MXN
351,2021-10-22,21:14:39,MX,890.28,21,MXN
328,2023-09-04,0:19:51,MX,573.31,69,MXN
357,2023-04-25,1:06:36,MX,646.2,44,MXN
323,2020-07-17,5:02:16,MX,545.54,46,MXN
357,2023-08-29,1:25:45,MX,300.55,23,MXN
345,2021-11-15,22:59:23,MX,166.75,73,MXN
348,2021-10-16,14:18:24,MX,100.96,59,MXN
327,2022-08-06,8:19:36,MX,346.2,35,MXN
352,2020-01-19,16:34:06,MX,366.91,65,MXN
333,2023-03-16,0:08:12,MX,784.84,19,MXN
355,2024-04-03,11:29:41,MX,282.64,40,MXN
324,2023-06-19,13:34:20,MX,222.13,70,MXN
337,2020-09-27,10:08:27,MX,314.89,57,MXN
326,2023-03-11,18:32:52,MX,62.56,78,MXN
345,2023-07-26,18:59:47,MX,249.03,52,MXN
352,2022-08-23,9:31:07,MX,211.29,16,MXN
348,2022-10-09,11:45:57,MX,317.61,79,MXN
332,2023-07-10,20:37:59,MX,89.81,71,MXN
343,2021-05-14,8:58:14,MX,96.57,98,MXN
355,2022-07-24,8:26:17,MX,179.72,26,MXN
331,2024-03-15,1:21:37,MX,722.28,3,MXN
357,2020-01-25,17:54:12,MX,454.76,21,MXN
332,2024-01-15,19:03:38,MX,371.4,22,MXN
334,2021-06-01,5:02:50,MX,281.66,71,MXN
339,2022-02-18,5:46:12,MX,530.98,47,MXN
327,2020-03-17,23:11:09,MX,508.58,13,MXN
329,2020-12-07,18:20:47,MX,228.45,31,MXN
339,2024-07-13,14:07:13,MX,751.83,66,MXN
323,2021-04-13,4:26:14,MX,956.83,35,MXN
337,2021-10-03,11:59:45,MX,520.54,57,MXN
332,2022-02-24,11:55:01,MX,911.99,58,MXN
335,2024-05-19,0:09:35,MX,468.35,37,MXN
340,2022-08-22,19:35:08,MX,816.75,2,MXN
329,2020-03-25,10:03:58,MX,792.01,73,MXN
324,2023-06-27,10:05:51,MX,570.48,44,MXN
337,2023-05-18,13:06:16,MX,768.5,47,MXN
326,2021-07-31,12:11:21,MX,506.48,26,MXN
346,2020-08-18,6:13:15,MX,685.65,92,MXN
324,2021-01-22,8:37:19,MX,190.86,93,MXN
330,2020-07-05,16:24:24,MX,198.48,20,MXN
331,2020-10-08,1:26:17,MX,689.49,61,MXN
340,2023-08-28,12:18:50,MX,75.79,58,MXN
330,2021-07-22,3:18:22,MX,327.67,80,MXN
332,2023-01-04,18:12:44,MX,370.52,53,MXN
338,2020-06-26,23:53:20,MX,229.99,28,MXN
339,2022-04-12,2:52:17,MX,189.72,7,MXN
323,2021-03-17,0:41:54,MX,962.56,7,MXN
353,2023-07-24,3:06:48,MX,724.46,3,MXN
350,2021-06-03,16:41:54,MX,428.93,61,MXN
328,2023-12-14,8:19:41,MX,420.59,37,MXN
353,2020-03-14,8:58:46,MX,868.45,73,MXN
347,2023-07-04,21:30:57,MX,254.02,45,MXN
326,2023-03-04,19:05:59,MX,854.89,23,MXN
327,2024-06-12,19:52:17,MX,356.13,34,MXN
327,2023-07-08,2:47:47,MX,691.73,3,MXN
336,2020-01-24,20:58:33,MX,434.81,54,MXN
335,2024-01-28,7:06:23,MX,145.45,56,MXN
349,2020-07-09,7:58:07,MX,659.49,68,MXN
350,2023-03-19,7:45:12,MX,268.75,38,MXN
328,2022-05-29,14:29:47,MX,899.22,73,MXN
326,2022-08-17,4:04:16,MX,558.58,32,MXN
330,2020-01-17,4:34:32,MX,270.01,77,MXN
333,2020-03-08,4:54:10,MX,162.2,45,MXN
331,2024-06-28,12:59:36,MX,98.49,25,MXN
332,2020-01-21,23:31:15,MX,356.77,57,MXN
329,2022-04-19,4:59:47,MX,879.48,85,MXN
327,2023-08-14,0:50:32,MX,207.82,58,MXN
351,2022-09-12,2:30:29,MX,963.66,16,MXN
343,2023-06-16,21:16:39,MX,328.76,70,MXN
342,2020-08-24,8:52:42,MX,765.76,80,MXN
349,2021-03-29,14:17:43,MX,767.4,17,MXN
332,2022-06-15,18:39:34,MX,99.72,75,MXN
352,2022-06-22,6:54:25,MX,850.17,2,MXN
327,2020-06-03,9:37:41,MX,466.46,22,MXN
357,2022-04-03,8:38:34,MX,970.77,34,MXN
339,2020-10-15,20:49:58,MX,175.7,45,MXN
329,2021-01-12,11:43:19,MX,147.7,36,MXN
341,2021-12-26,4:50:03,MX,888.51,15,MXN
343,2024-06-12,18:59:48,MX,497.45,13,MXN
340,2022-11-03,13:57:48,MX,282.1,61,MXN
356,2022-11-12,14:05:11,MX,558.48,77,MXN
337,2021-07-24,12:04:35,MX,991.05,35,MXN
354,2021-11-15,20:44:21,MX,336.61,93,MXN
339,2020-09-05,0:15:08,MX,95.38,78,MXN
356,2022-05-29,18:37:25,MX,804.65,27,MXN
333,2020-06-26,1:12:31,MX,988.28,54,MXN
328,2021-05-25,11:10:09,MX,967.33,63,MXN
340,2020-03-23,13:37:12,MX,739.33,31,MXN
349,2023-02-11,9:48:07,MX,578.6,25,MXN
344,2024-03-23,10:06:58,MX,614.9,31,MXN
324,2020-01-22,21:22:23,MX,168.16,46,MXN
323,2022-03-09,5:29:33,MX,51.61,1,MXN
324,2023-05-24,0:30:32,MX,972.68,37,MXN
325,2020-09-23,8:32:41,MX,354.82,78,MXN
325,2022-11-18,3:08:10,MX,755.56,76,MXN
351,2024-04-05,9:22:27,MX,954.31,22,MXN
331,2021-06-27,6:33:36,MX,87.06,85,MXN
356,2022-11-11,21:56:03,MX,168.91,80,MXN
356,2020-03-15,10:22:01,MX,829.13,51,MXN
349,2024-04-12,8:12:12,MX,949.86,54,MXN
340,2020-08-07,17:14:19,MX,834.19,29,MXN
329,2023-06-07,11:32:14,MX,604.74,61,MXN
324,2023-06-20,3:11:37,MX,457.23,74,MXN
345,2021-03-18,16:46:22,MX,733.72,56,MXN
348,2023-06-21,6:06:59,MX,997.29,42,MXN
334,2021-06-19,2:08:37,MX,289.01,26,MXN
357,2024-04-05,15:49:17,MX,980.14,29,MXN
349,2020-09-07,7:17:40,MX,602.46,90,MXN
341,2020-01-31,11:14:05,MX,707.68,21,MXN
326,2023-07-21,23:59:28,MX,362.89,21,MXN
356,2020-05-23,22:15:02,MX,989.26,34,MXN
342,2022-05-29,21:47:30,MX,937.52,28,MXN
357,2023-04-01,9:47:20,MX,691.14,74,MXN
356,2022-06-11,15:43:51,MX,830.61,90,MXN
353,2021-01-15,17:44:25,MX,103.63,78,MXN
346,2024-05-17,17:32:59,MX,933.36,44,MXN
334,2020-06-07,16:14:50,MX,182.6,79,MXN
348,2021-01-31,22:55:28,MX,820.03,77,MXN
332,2023-01-25,7:15:41,MX,443.1,52,MXN
324,2020-08-13,20:17:56,MX,920.91,45,MXN
356,2023-04-14,7:41:30,MX,238.06,34,MXN
344,2021-12-15,10:49:29,MX,820.25,97,MXN
330,2023-01-29,1:59:27,MX,238.56,77,MXN
341,2023-05-22,2:19:55,MX,314.07,35,MXN
339,2023-04-10,8:14:52,MX,54.45,89,MXN
354,2022-11-20,0:06:15,MX,794.65,53,MXN
324,2020-07-15,14:32:13,MX,644.1,4,MXN
354,2023-07-01,4:58:19,MX,926.74,17,MXN
331,2021-08-30,20:16:12,MX,442.62,92,MXN
325,2021-06-29,3:02:43,MX,786.46,95,MXN
334,2021-03-31,9:23:39,MX,815.15,80,MXN
341,2024-04-28,15:36:54,MX,587.28,80,MXN
352,2024-01-27,18:31:57,MX,597.28,80,MXN
332,2022-05-10,6:19:38,MX,543.49,87,MXN
326,2022-12-14,2:59:40,MX,393.26,86,MXN
352,2023-03-02,7:50:16,MX,332.82,51,MXN
330,2022-05-15,15:04:27,MX,947.07,29,MXN
334,2022-07-21,17:48:42,MX,613.45,40,MXN
